# mechanical audit baseline for all 1,374 active official rows; not a semantic completion audit
# deprecated source rows are retained but excluded from this active ledger
# Unlinked rows are Unreviewed, never automatically treated as unimplemented
# platform_limited rows remain in the ledger and are separated from general Adapter work
exchange	official_product	interface	method	path_or_message	operation_id	lifecycle	exposure	platform_boundary	platform_decision	local_operations	bridge_status	coverage_locator	coverage_state	rust_status	rust_locators	schema_status	schema_locator	codegen_status	codegen_locator	Python_status	Python_locator	Dart_status	Dart_locator	TypeScript_status	TypeScript_locator	verification	audit_status	mapping_names	next_batch
Hyperliquid	L1Read precompile	Contract	STATICCALL	L1Read.sol::l1BlockNumber	l1BlockNumber	documented_testnet	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Hyperliquid	L1Read precompile	Contract	STATICCALL	L1Read.sol::markPx	markPx	documented_testnet	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Hyperliquid	L1Read precompile	Contract	STATICCALL	L1Read.sol::oraclePx	oraclePx	documented_testnet	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Hyperliquid	L1Read precompile	Contract	STATICCALL	L1Read.sol::outcomeStatus	outcomeStatus	documented_testnet	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Hyperliquid	L1Read precompile	Contract	STATICCALL	L1Read.sol::perpAssetInfo	perpAssetInfo	documented_testnet	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Hyperliquid	L1Read precompile	Contract	STATICCALL	L1Read.sol::position	position	documented_testnet	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Hyperliquid	L1Read precompile	Contract	STATICCALL	L1Read.sol::position2	position2	documented_testnet	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Hyperliquid	L1Read precompile	Contract	STATICCALL	L1Read.sol::spotBalance	spotBalance	documented_testnet	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Hyperliquid	L1Read precompile	Contract	STATICCALL	L1Read.sol::spotInfo	spotInfo	documented_testnet	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Hyperliquid	L1Read precompile	Contract	STATICCALL	L1Read.sol::spotPx	spotPx	documented_testnet	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Hyperliquid	L1Read precompile	Contract	STATICCALL	L1Read.sol::tokenInfo	tokenInfo	documented_testnet	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Hyperliquid	L1Read precompile	Contract	STATICCALL	L1Read.sol::tokenSupply	tokenSupply	documented_testnet	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Hyperliquid	L1Read precompile	Contract	STATICCALL	L1Read.sol::userVaultEquity	userVaultEquity	documented_testnet	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Hyperliquid	L1Read precompile	Contract	STATICCALL	L1Read.sol::withdrawable	withdrawable	documented_testnet	platform_limited	separate_platform_or_protocol_service	이번 릴리스 보류(임시; 사용자 승인 필요)		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		별도 platform/protocol service 결정 대기; 사용자 승인 전 구현 재개 금지
Hyperliquid	Perpetuals info	Http	POST	/info type=activeAssetData	activeAssetData	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Hyperliquid	Perpetuals info	Http	POST	/info type=allPerpMetas	allPerpMetas	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Hyperliquid	Perpetuals info	Http	POST	/info type=clearinghouseState	clearinghouseState	documented_active	common_existing	general_adapter_or_provider	해당 없음	info.clearinghouse_state	connected	bindings/common/src/coverage.rs::OPERATIONS	Partial	present	src/adapter.rs:275;src/adapter.rs:281	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	Fixture	Partial	margin_summary;positions	원장/감사 queue에 유지; 새 발견은 다음 backlog
Hyperliquid	Perpetuals info	Http	POST	/info type=fundingHistory	fundingHistory	documented_active	common_existing	general_adapter_or_provider	해당 없음	info.funding_history	connected	bindings/common/src/coverage.rs::OPERATIONS	Implemented	present	src/adapter.rs:286	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	LiveRead	MechanicallyConnected	funding_rates	감사 초안; 의미상 Complete 아님
Hyperliquid	Perpetuals info	Http	POST	/info type=meta	meta	documented_active	common_existing	general_adapter_or_provider	해당 없음	info.meta	connected	bindings/common/src/coverage.rs::OPERATIONS	Partial	present	src/adapter.rs:44	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	LiveRead	Partial	markets	원장/감사 queue에 유지; 새 발견은 다음 backlog
Hyperliquid	Perpetuals info	Http	POST	/info type=metaAndAssetCtxs	metaAndAssetCtxs	documented_active	common_and_provider	general_adapter_or_provider	해당 없음	info.meta_and_asset_contexts	connected	bindings/common/src/coverage.rs::OPERATIONS	Partial	present	src/adapter.rs:62;src/adapters/hyperliquid/mod.rs:421	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	LiveRead	Partial	asset_context;ticker	원장/감사 queue에 유지; 새 발견은 다음 backlog
Hyperliquid	Perpetuals info	Http	POST	/info type=perpAnnotation	perpAnnotation	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Hyperliquid	Perpetuals info	Http	POST	/info type=perpCategories	perpCategories	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Hyperliquid	Perpetuals info	Http	POST	/info type=perpConciseAnnotations	perpConciseAnnotations	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Hyperliquid	Perpetuals info	Http	POST	/info type=perpDeployAuctionStatus	perpDeployAuctionStatus	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Hyperliquid	Perpetuals info	Http	POST	/info type=perpDexLimits	perpDexLimits	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Hyperliquid	Perpetuals info	Http	POST	/info type=perpDexStatus	perpDexStatus	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Hyperliquid	Perpetuals info	Http	POST	/info type=perpDexs	perpDexs	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Hyperliquid	Perpetuals info	Http	POST	/info type=perpsAtOpenInterestCap	perpsAtOpenInterestCap	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Hyperliquid	Perpetuals info	Http	POST	/info type=predictedFundings	predictedFundings	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Hyperliquid	Perpetuals info	Http	POST	/info type=userFunding	userFunding	documented_active	common_existing	general_adapter_or_provider	해당 없음	info.user_funding	connected	bindings/common/src/coverage.rs::OPERATIONS	Implemented	present	src/adapter.rs:292	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	Fixture	MechanicallyConnected	funding_payments	감사 초안; 의미상 Complete 아님
Hyperliquid	Perpetuals info	Http	POST	/info type=userNonFundingLedgerUpdates	userNonFundingLedgerUpdates	documented_active	common_existing	general_adapter_or_provider	해당 없음	info.user_non_funding_ledger_updates	connected	bindings/common/src/coverage.rs::OPERATIONS	Implemented	present	src/adapter.rs:190;src/adapter.rs:196	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	Fixture	MechanicallyConnected	deposits;withdrawals	감사 초안; 의미상 Complete 아님
Hyperliquid	Spot info	Http	POST	/info type=outcomeMeta	outcomeMeta	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Hyperliquid	Spot info	Http	POST	/info type=settledOutcome	settledOutcome	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Hyperliquid	Spot info	Http	POST	/info type=spotClearinghouseState	spotClearinghouseState	documented_active	common_existing	general_adapter_or_provider	해당 없음	info.spot_clearinghouse_state	connected	bindings/common/src/coverage.rs::OPERATIONS	Implemented	present	src/adapter.rs:110	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	Fixture	MechanicallyConnected	balances	감사 초안; 의미상 Complete 아님
Hyperliquid	Spot info	Http	POST	/info type=spotDeployState	spotDeployState	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Hyperliquid	Spot info	Http	POST	/info type=spotMeta	spotMeta	documented_active	common_existing	general_adapter_or_provider	해당 없음	info.spot_meta	connected	bindings/common/src/coverage.rs::OPERATIONS	Implemented	present	src/adapter.rs:44	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	LiveRead	MechanicallyConnected	markets	감사 초안; 의미상 Complete 아님
Hyperliquid	Spot info	Http	POST	/info type=spotMetaAndAssetCtxs	spotMetaAndAssetCtxs	documented_active	common_and_provider	general_adapter_or_provider	해당 없음	info.spot_meta_and_asset_contexts	connected	bindings/common/src/coverage.rs::OPERATIONS	Implemented	present	src/adapter.rs:62;src/adapters/hyperliquid/mod.rs:421	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	LiveRead	MechanicallyConnected	asset_context;ticker	감사 초안; 의미상 Complete 아님
Hyperliquid	Spot info	Http	POST	/info type=spotPairDeployAuctionStatus	spotPairDeployAuctionStatus	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Hyperliquid	Spot info	Http	POST	/info type=tokenDetails	tokenDetails	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Hyperliquid	WebSocket control	WebSocket	ping	method=ping	ping	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Hyperliquid	WebSocket control	WebSocket	subscribe	method=subscribe subscription=<type>	subscribe	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Hyperliquid	WebSocket control	WebSocket	unsubscribe	method=unsubscribe subscription=<type>	unsubscribe	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Hyperliquid	WebSocket subscriptions	WebSocket	subscribe	method=subscribe subscription.type=activeAssetCtx	activeAssetCtx	documented_active	common_existing	general_adapter_or_provider	해당 없음	subscriptions.active_asset_context	connected	bindings/common/src/coverage.rs::OPERATIONS	Implemented	present	src/adapter.rs:78	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	LiveRead	MechanicallyConnected	subscribe	감사 초안; 의미상 Complete 아님
Hyperliquid	WebSocket subscriptions	WebSocket	subscribe	method=subscribe subscription.type=activeAssetData	activeAssetData	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Hyperliquid	WebSocket subscriptions	WebSocket	subscribe	method=subscribe subscription.type=allDexsAssetCtxs	allDexsAssetCtxs	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Hyperliquid	WebSocket subscriptions	WebSocket	subscribe	method=subscribe subscription.type=allDexsClearinghouseState	allDexsClearinghouseState	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Hyperliquid	WebSocket subscriptions	WebSocket	subscribe	method=subscribe subscription.type=allMids	allMids	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Hyperliquid	WebSocket subscriptions	WebSocket	subscribe	method=subscribe subscription.type=bbo	bbo	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Hyperliquid	WebSocket subscriptions	WebSocket	subscribe	method=subscribe subscription.type=candle	candle	documented_active	common_existing	general_adapter_or_provider	해당 없음	subscriptions.candle	connected	bindings/common/src/coverage.rs::OPERATIONS	Implemented	present	src/adapter.rs:78	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	LiveRead	MechanicallyConnected	subscribe	감사 초안; 의미상 Complete 아님
Hyperliquid	WebSocket subscriptions	WebSocket	subscribe	method=subscribe subscription.type=clearinghouseState	clearinghouseState	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Hyperliquid	WebSocket subscriptions	WebSocket	subscribe	method=subscribe subscription.type=fastAssetCtxs	fastAssetCtxs	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Hyperliquid	WebSocket subscriptions	WebSocket	subscribe	method=subscribe subscription.type=l2Book	l2Book	documented_active	common_existing	general_adapter_or_provider	해당 없음	subscriptions.l2_book	connected	bindings/common/src/coverage.rs::OPERATIONS	Implemented	present	src/adapter.rs:78	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	LiveRead	MechanicallyConnected	subscribe	감사 초안; 의미상 Complete 아님
Hyperliquid	WebSocket subscriptions	WebSocket	subscribe	method=subscribe subscription.type=notification	notification	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Hyperliquid	WebSocket subscriptions	WebSocket	subscribe	method=subscribe subscription.type=openOrders	openOrders	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Hyperliquid	WebSocket subscriptions	WebSocket	subscribe	method=subscribe subscription.type=orderUpdates	orderUpdates	documented_active	common_existing	general_adapter_or_provider	해당 없음	subscriptions.order_updates	connected	bindings/common/src/coverage.rs::OPERATIONS	Implemented	present	src/adapter.rs:238	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	Fixture	MechanicallyConnected	subscribe_account	감사 초안; 의미상 Complete 아님
Hyperliquid	WebSocket subscriptions	WebSocket	subscribe	method=subscribe subscription.type=outcomeMetaUpdates	outcomeMetaUpdates	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Hyperliquid	WebSocket subscriptions	WebSocket	subscribe	method=subscribe subscription.type=spotState	spotState	documented_active	common_existing	general_adapter_or_provider	해당 없음	subscriptions.spot_state	connected	bindings/common/src/coverage.rs::OPERATIONS	Implemented	present	src/adapter.rs:238	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	Fixture	MechanicallyConnected	subscribe_account	감사 초안; 의미상 Complete 아님
Hyperliquid	WebSocket subscriptions	WebSocket	subscribe	method=subscribe subscription.type=trades	trades	documented_active	common_existing	general_adapter_or_provider	해당 없음	subscriptions.trades	connected	bindings/common/src/coverage.rs::OPERATIONS	Implemented	present	src/adapter.rs:78	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	LiveRead	MechanicallyConnected	subscribe	감사 초안; 의미상 Complete 아님
Hyperliquid	WebSocket subscriptions	WebSocket	subscribe	method=subscribe subscription.type=twapStates	twapStates	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Hyperliquid	WebSocket subscriptions	WebSocket	subscribe	method=subscribe subscription.type=userEvents	userEvents	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Hyperliquid	WebSocket subscriptions	WebSocket	subscribe	method=subscribe subscription.type=userFills	userFills	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Hyperliquid	WebSocket subscriptions	WebSocket	subscribe	method=subscribe subscription.type=userFundings	userFundings	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Hyperliquid	WebSocket subscriptions	WebSocket	subscribe	method=subscribe subscription.type=userNonFundingLedgerUpdates	userNonFundingLedgerUpdates	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Hyperliquid	WebSocket subscriptions	WebSocket	subscribe	method=subscribe subscription.type=userTwapHistory	userTwapHistory	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Hyperliquid	WebSocket subscriptions	WebSocket	subscribe	method=subscribe subscription.type=userTwapSliceFills	userTwapSliceFills	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Hyperliquid	WebSocket subscriptions	WebSocket	subscribe	method=subscribe subscription.type=webData3	webData3	documented_active	provider_typed	general_adapter_or_provider	해당 없음		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed			Unreviewed		원장/감사 queue에 유지; 새 발견은 다음 backlog
Upbit	Deposits and withdrawals	Http	DELETE	/v1/withdraws/coin	cancel-withdrawal	documented_active	common_existing	general_adapter_or_provider	해당 없음	wallet.cancel_withdrawal	connected	bindings/common/src/coverage.rs::OPERATIONS	Partial	present	src/adapter.rs:184	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	Fixture	Partial	cancel_withdrawal	원장/감사 queue에 유지; 새 발견은 다음 backlog
